date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:46	81/81	---M--	200	added ('OK')	text/plain	etag:%2251-4f3b3fab98380%22	http://lotusgrill.de/robots.txt		(from )
12:37:47	8445/8445	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:46%20GMT	http://lotusgrill.de/es/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/index.html	(from )
12:37:47	27466/27466	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2014:42:01%20GMT	http://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.5.0/css/font-awesome.min.css	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.5.0/css/font-awesome.min.css	(from http://lotusgrill.de/es/)
12:37:48	15414/15414	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:45:13%20GMT	http://cdnjs.cloudflare.com/ajax/libs/modernizr/2.6.2/modernizr.min.js	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/cdnjs.cloudflare.com/ajax/libs/modernizr/2.6.2/modernizr.min.js	(from http://lotusgrill.de/es/)
12:37:48	70670/70670	---M--	200	added ('OK')	text/css	etag:%221140e-550d54cd31342%22	http://lotusgrill.de/typo3temp/compressor/merged-07844349677e4997bd87f0a2076ad61d-b90eb056d05cbaafec86592f58ec6780.css?1496251930	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/typo3temp/compressor/merged-07844349677e4997bd87f0a2076ad61d-b90eb056d05cbaafec86592f58ec6780e57d.css	(from http://lotusgrill.de/es/)
12:37:50	8442/8442	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:49%20GMT	http://lotusgrill.de/es/empresa/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/empresa/index.html	(from http://lotusgrill.de/es/)
12:37:50	8518/8518	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:49%20GMT	http://lotusgrill.de/es/concepto/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/concepto/index.html	(from http://lotusgrill.de/es/)
12:37:51	29566/29566	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:50%20GMT	http://lotusgrill.de/es/lotusgrill/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/lotusgrill/index.html	(from http://lotusgrill.de/es/)
12:37:51	30460/30460	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:50%20GMT	http://lotusgrill.de/es/accesorios/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/accesorios/index.html	(from http://lotusgrill.de/es/)
12:37:52	6432/6432	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:51%20GMT	http://lotusgrill.de/es/vision/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/vision/index.html	(from http://lotusgrill.de/es/)
12:37:53	8883/8883	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:37:52%20GMT	http://lotusgrill.de/es/contact/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/contact/index.html	(from http://lotusgrill.de/es/)
12:38:04	94840/94840	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.min.js	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/ajax.googleapis.com/ajax/libs/jquery/1.7.2/jquery.min.js	(from http://lotusgrill.de/es/)
12:38:05	6849/6849	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:38:04%20GMT	http://lotusgrill.de/es/noticias/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/noticias/index.html	(from http://lotusgrill.de/es/)
12:39:17	257/257	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2009%20Apr%202018%2015:39:16%20GMT	http://lotusgrill.de/es/encuentre-un-distribuidor/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/encuentre-un-distribuidor/index.html	(from http://lotusgrill.de/es/)
12:39:29	13834/13834	---M--	200	added ('OK')	image/png	etag:%22360a-4f3b3fab98380%22	http://lotusgrill.de/fileadmin/user_content/Award_BBQ.png	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/fileadmin/user_content/Award_BBQ.png	(from http://lotusgrill.de/es/)
12:39:31	4645/4645	---M--	200	added ('OK')	image/png	etag:%221225-4f3b3fab98380%22	http://lotusgrill.de/fileadmin/user_content/Award_reddot.png	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/fileadmin/user_content/Award_reddot.png	(from http://lotusgrill.de/es/)
12:39:32	2808/2808	---M--	200	added ('OK')	image/png	etag:%22af8-4f3b3fab98380%22	http://lotusgrill.de/fileadmin/user_content/Award_design-plus.png	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/fileadmin/user_content/Award_design-plus.png	(from http://lotusgrill.de/es/)
12:39:33	1142/1142	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2014:42:30%20GMT	http://cdnjs.cloudflare.com/ajax/libs/jquery-cookie/1.3.1/jquery.cookie.min.js	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/cdnjs.cloudflare.com/ajax/libs/jquery-cookie/1.3.1/jquery.cookie.min.js	(from http://lotusgrill.de/es/)
12:39:34	588/588	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a962b16-24c%22	http://cdnjs.cloudflare.com/ajax/libs/equalize.js/1.0.1/equalize.min.js	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/cdnjs.cloudflare.com/ajax/libs/equalize.js/1.0.1/equalize.min.js	(from http://lotusgrill.de/es/)
12:39:34	8770/8770	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:39:33%20GMT	http://lotusgrill.de/es/contact/a-venta-al-por-mayor/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/contact/a-venta-al-por-mayor/index.html	(from http://lotusgrill.de/es/)
12:39:35	7749/7749	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Apr%202018%2015:39:34%20GMT	http://lotusgrill.de/es/contact/imprint/	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/es/contact/imprint/index.html	(from http://lotusgrill.de/es/)
12:39:40	6152/6152	---M--	200	added ('OK')	image/png	etag:%221808-4f3b3faaa4140%22	http://lotusgrill.de/fileadmin/img/logos/main-logo_en.png	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/fileadmin/img/logos/main-logo_en.png	(from http://lotusgrill.de/typo3temp/compressor/merged-07844349677e4997bd87f0a2076ad61d-b90eb056d05cbaafec86592f58ec6780.css?1496251930)
12:39:41	4898/4898	---M--	200	added ('OK')	image/png	etag:%221322-4f3b3faaa4140%22	http://lotusgrill.de/fileadmin/img/logos/logotype_en.png	C:/users/mijaelsaban/Escritorio/bairesbrokers/lotus1/lotusgrill.de/fileadmin/img/logos/logotype_en.png	(from http://lotusgrill.de/typo3temp/compressor/merged-07844349677e4997bd87f0a2076ad61d-b90eb056d05cbaafec86592f58ec6780.css?1496251930)
